Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-100150,5/22/2023,5/29/2023,Second Class,CUST-00152,Myra Shah,Corporate,West,Goa,Panaji,Office Supplies,Paper,12,1876.21,0.2,18011.62,1855.99
ORD-100151,5/6/2025,5/11/2025,Second Class,CUST-01322,Aadhya Mehta,Home Office,North,Haryana,Gurugram,Furniture,Tables,3,2050.7,0,6152.1,776.83
ORD-100152,6/13/2024,6/15/2024,Second Class,CUST-00051,Aarohi Reddy,Home Office,Central,Madhya Pradesh,Indore,Office Supplies,Labels,9,1631.09,0,14679.81,3700.87
ORD-100153,10/18/2023,10/21/2023,Standard Class,CUST-00927,Ananya Gupta,Corporate,East,Bihar,Patna,Technology,Monitors,2,32811.06,0.3,45935.48,13503.33
ORD-100154,12/3/2024,12/9/2024,Standard Class,CUST-00830,Sai Nair,Consumer,North,Punjab,Ludhiana,Office Supplies,Envelopes,7,1558.58,0.3,7637.04,1276.9
ORD-100155,2/9/2024,2/13/2024,Standard Class,CUST-01638,Kiara Nair,Consumer,Central,Chhattisgarh,Raipur,Furniture,Tables,12,20043.51,0,240522.12,17838.67
ORD-100156,9/29/2025,10/4/2025,Standard Class,CUST-01667,Ishaan Shah,Consumer,East,Assam,Guwahati,Office Supplies,Envelopes,14,1328.13,0.3,13015.67,1316.97
ORD-100157,5/3/2024,5/6/2024,Standard Class,CUST-00997,Kiara Nair,Corporate,North,Punjab,Amritsar,Office Supplies,Envelopes,3,95.55,0.2,229.32,77.95
ORD-100158,10/6/2024,10/13/2024,Standard Class,CUST-01008,Saanvi Bose,Consumer,West,Maharashtra,Pune,Technology,Printers,7,37701.12,0.3,184735.49,41379.56
ORD-100159,3/27/2024,3/30/2024,Second Class,CUST-00232,Prisha Reddy,Corporate,North,Haryana,Gurugram,Office Supplies,Paper,13,1238.68,0.3,11271.99,1429.17
ORD-100160,3/27/2023,4/3/2023,First Class,CUST-01766,Aditya Bose,Corporate,West,Gujarat,Surat,Furniture,Tables,1,4585.78,0.3,3210.05,224.86
ORD-100161,3/5/2024,3/12/2024,First Class,CUST-01091,Krishna Shah,Consumer,Central,Chhattisgarh,Raipur,Furniture,Tables,13,14091.29,0,183186.77,29844.64
ORD-100162,8/15/2024,8/20/2024,Same Day,CUST-00272,Ayaan Iyer,Consumer,East,Assam,Guwahati,Furniture,Sofas,14,16776.78,0,234874.92,17847.39
ORD-100163,3/15/2025,3/19/2025,Standard Class,CUST-01536,Krishna Joshi,Corporate,South,Telangana,Hyderabad,Office Supplies,Labels,13,2865.5,0,37251.5,10401.82
ORD-100164,7/10/2023,7/16/2023,Same Day,CUST-00662,Ishaan Mehta,Consumer,West,Rajasthan,Jaipur,Technology,Printers,14,25168.76,0.05,334744.51,67929.77
ORD-100165,12/4/2024,12/10/2024,Standard Class,CUST-00002,Saanvi Patel,Consumer,North,Delhi,New Delhi,Office Supplies,Labels,14,1270.41,0,17785.74,2612.5
ORD-100166,31/13/2024,9/12/2024,Same Day,CUST-00626,Ayaan Malhotra,Home Office,East,West Bengal,Howrah,Furniture,Bookcases,3,9414.54,0,28243.62,4845.74
ORD-100167,9/3/2025,9/4/2025,Standard Class,CUST-00865,Arjun Das,Consumer,South,Telangana,Hyderabad,Office Supplies,Labels,6,62.89,0,377.34,42.01
ORD-100168,7/29/2023,7/30/2023,Same Day,CUST-00018,Riya Nair,Home Office,East,Bihar,Patna,Furniture,Tables,3,1913.26,0,5739.78,161.55
ORD-100169,11/7/2023,11/11/2023,First Class,CUST-00880,Ananya Iyer,Consumer,Central,Chhattisgarh,Raipur,Furniture,Chairs,10,21502.15,0.2,172017.2,27648.59
ORD-100170,8/6/2024,8/13/2024,Second Class,CUST-01626,Ayaan Das,Consumer,North,Haryana,Gurugram,Office Supplies,Envelopes,5,1433.04,0,7165.2,762.49
ORD-100171,5/26/2023,5/31/2023,Standard Class,CUST-01955,Aditya Sharma,Corporate,North,Haryana,Faridabad,Furniture,Storage,11,12697.1,0,139668.1,16019.14
ORD-100172,5/4/2023,5/11/2023,Second Class,CUST-00635,Aditya Pillai,Consumer,West,Rajasthan,Jodhpur,Office Supplies,Labels,9,536.14,0,4825.26,951.25
ORD-100173,10/31/2024,11/4/2024,Standard Class,CUST-01247,Vivaan Rao,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Paper,7,1207.54,0,8452.78,2081.75
ORD-100174,1/26/2023,2/1/2023,Standard Class,CUST-00260,Krishna Reddy,Home Office,South,Karnataka,Bengaluru,Office Supplies,Pens,14,1912.58,0.1,24098.51,2222.66
ORD-100175,7/11/2024,7/16/2024,Standard Class,CUST-00523,Vihaan Kapoor,Corporate,North,Haryana,Gurugram,Office Supplies,Envelopes,14,1136.35,0,15908.9,3961.03
ORD-100176,1/6/2023,1/7/2023,Standard Class,CUST-01872,Saanvi Singh,Consumer,North,Punjab,Ludhiana,Office Supplies,Labels,14,1519.35,0,21270.9,6620.62
ORD-100177,7/9/2024,7/16/2024,Standard Class,CUST-00142,Myra Rao,Consumer,North,Uttarakhand,Dehradun,Furniture,Chairs,9,16740.39,0,150663.51,7922.92
ORD-100178,31/13/2024,7/25/2025,Second Class,CUST-01011,Reyansh Menon,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Pens,8,230.29,0.15,1565.97,396.9
ORD-100179,4/19/2025,4/20/2025,Standard Class,CUST-01490,Ishaan Reddy,Corporate,South,Telangana,Hyderabad,Office Supplies,Binders,11,99,0.2,871.2,207.48
ORD-100180,5/3/2023,5/5/2023,Second Class,CUST-00174,Prisha Reddy,Corporate,East,West Bengal,Kolkata,Technology,Monitors,6,42340.25,0.3,177829.05,34475.46
ORD-100181,5/8/2023,5/12/2023,Second Class,CUST-00557,Ayaan Gupta,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Bookcases,12,10193.71,0.15,103975.84,15456.8
ORD-100182,8/12/2023,8/14/2023,Standard Class,CUST-00949,Krishna Reddy,Consumer,North,Punjab,Amritsar,Office Supplies,Labels,13,1385.59,0.05,17112.04,3889.85
ORD-100183,3/24/2023,3/26/2023,Standard Class,CUST-00357,Aarav Chopra,Corporate,East,Odisha,Bhubaneswar,Technology,Accessories,11,42395.18,0.1,419712.28,61498.62
ORD-100184,7/13/2023,7/17/2023,Standard Class,CUST-01921,Aditya Kapoor,Consumer,North,Punjab,Ludhiana,Furniture,Tables,7,24060.81,0.15,143161.82,28785.57
ORD-100185,5/13/2023,5/15/2023,Standard Class,CUST-01176,Saanvi Chopra,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,8,9212.71,0,73701.68,4963.1
ORD-100186,12/25/2024,12/27/2024,Second Class,CUST-01022,Saanvi Menon,Consumer,South,Kerala,Thiruvananthapuram,Office Supplies,Paper,10,320.32,0.05,3043.04,258.41
ORD-100187,5/8/2025,5/10/2025,Standard Class,CUST-01029,Ananya Chopra,Corporate,Central,Madhya Pradesh,Bhopal,Technology,Accessories,8,4702.71,0.15,31978.43,7059.29
ORD-100188,3/2/2023,3/9/2023,Same Day,CUST-00546,Kiara Verma,Consumer,East,West Bengal,Howrah,Office Supplies,Envelopes,2,232.14,0.05,441.07,73.27
ORD-100189,3/6/2025,3/9/2025,Standard Class,CUST-01155,Arjun Kapoor,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Pens,12,2537.73,0.15,25884.85,2233.43
ORD-100190,10/5/2025,10/10/2025,Second Class,CUST-00413,Arjun Mehta,Consumer,East,Odisha,Bhubaneswar,Furniture,Chairs,1,20510.14,0.3,14357.1,-823.16
ORD-100191,10/24/2024,10/25/2024,Same Day,CUST-00690,Ishaan Mehta,Corporate,North,Punjab,Ludhiana,Technology,Monitors,6,5758.33,0.2,27639.98,6196.45
ORD-100192,9/24/2025,9/30/2025,Standard Class,CUST-01493,Aarav Kapoor,Consumer,East,Odisha,Bhubaneswar,Furniture,Storage,12,16020.42,0.1,173020.54,33824.55
ORD-100193,3/8/2023,3/10/2023,Standard Class,CUST-00655,Sai Gupta,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Binders,12,2210.51,0,26526.12,7876.66
ORD-100194,11/18/2024,11/22/2024,Standard Class,CUST-00860,Sai Malhotra,Corporate,North,Haryana,Gurugram,Furniture,Chairs,2,7625.24,0,15250.48,-391.74
ORD-100195,7/27/2023,8/3/2023,Standard Class,CUST-00349,Aadhya Nair,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Binders,5,2256.83,0,11284.15,3360.93
ORD-100196,7/10/2023,7/13/2023,First Class,CUST-00421,Reyansh Malhotra,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Paper,3,2971.71,0,8915.13,1706.42
ORD-100197,6/27/2024,7/3/2024,Standard Class,CUST-00180,Ishaan Shah,Home Office,East,Bihar,Patna,Furniture,Sofas,8,9802.84,0,78422.72,-2780.7
ORD-100198,8/20/2024,8/21/2024,First Class,CUST-00794,Sai Joshi,Corporate,West,Maharashtra,Pune,Technology,Printers,5,15665.76,0,78328.8,22142.72
ORD-100199,6/23/2024,6/27/2024,Standard Class,CUST-00705,Kiara Malhotra,Consumer,West,Rajasthan,Jaipur,Technology,Monitors,12,38699.37,0,464392.44,73025.02
ORD-100200,3/3/2025,3/10/2025,Standard Class,CUST-01845,Anika Kapoor,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Paper,7,2257.6,0,15803.2,4483.79
ORD-100201,7/8/2025,7/10/2025,Same Day,CUST-01285,Arjun Shah,Consumer,South,Tamil Nadu,Chennai,Furniture,Sofas,7,3295.6,0.05,21915.74,4394.34
ORD-100202,5/18/2023,5/19/2023,Same Day,CUST-00307,Arjun Kapoor,Corporate,West,Goa,Panaji,Technology,Monitors,1,22983.73,0.2,18386.98,4718.36
ORD-100203,8/5/2023,8/10/2023,Second Class,CUST-00295,Riya Shah,Corporate,North,Haryana,Faridabad,Technology,Accessories,10,14742.21,0.3,103195.47,-10323.11
ORD-100204,11/9/2024,11/15/2024,Standard Class,CUST-01727,Aarohi Reddy,Consumer,South,Karnataka,Mysuru,Technology,Accessories,13,17819.47,0.1,208487.8,10989.27
ORD-100205,6/26/2025,7/3/2025,Standard Class,CUST-01556,Anika Joshi,Consumer,East,Bihar,Patna,Office Supplies,Binders,14,2718.04,0.2,30442.05,3185.68
ORD-100206,9/29/2024,10/5/2024,Standard Class,CUST-00511,Vivaan Bose,Home Office,Central,Chhattisgarh,Raipur,Technology,Monitors,4,14709.46,0.05,55895.95,16070.95
ORD-100207,1/24/2025,1/31/2025,Standard Class,CUST-00972,Prisha Menon,Corporate,West,Goa,Panaji,Office Supplies,Paper,8,2852.81,0,22822.48,5359.36
ORD-100208,7/5/2023,7/8/2023,First Class,CUST-00552,Saanvi Pillai,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Storage,11,16090.46,0.05,168145.31,18443.71
ORD-100209,1/19/2023,1/23/2023,Second Class,CUST-00772,Diya Bose,Corporate,South,Tamil Nadu,Chennai,Furniture,Storage,12,7895.7,0.1,85273.56,7310.75
ORD-100210,3/24/2025,3/29/2025,Second Class,CUST-00222,Aarohi Gupta,Home Office,North,Delhi,Rohini,Technology,Accessories,10,30427.07,0.1,273843.63,65200.42
ORD-100211,7/21/2024,7/24/2024,First Class,CUST-01395,Arjun Sharma,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,13,2378.91,0.2,24740.66,7253.88
ORD-100212,5/7/2025,5/11/2025,Standard Class,CUST-01308,Aarohi Joshi,Consumer,West,Maharashtra,Nagpur,Technology,Monitors,12,4558.67,0.05,51968.84,9022.05
ORD-100213,1/6/2024,1/9/2024,Same Day,CUST-00458,Ishaan Malhotra,Consumer,North,Uttar Pradesh,Lucknow,Technology,Monitors,6,3061.36,0,18368.16,3441.87
ORD-100214,8/25/2024,8/29/2024,Same Day,CUST-01025,Vihaan Chopra,Home Office,North,Uttar Pradesh,Lucknow,Technology,Monitors,2,20148.11,0.3,28207.35,7670.31
ORD-100215,11/5/2023,11/7/2023,Standard Class,CUST-00999,Ananya Nair,Consumer,South,Kerala,Thiruvananthapuram,Technology,Printers,12,16115.72,0,193388.64,15329.29
ORD-100216,3/4/2024,3/11/2024,Second Class,CUST-01977,Aarohi Chopra,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,11,446.12,0.2,,1121.26
ORD-100217,1/29/2023,2/1/2023,Second Class,CUST-00786,Anika Kapoor,Consumer,Central,Madhya Pradesh,Bhopal,Office Supplies,Paper,6,1862.29,0.1,10056.37,1079.08
ORD-100218,8/18/2024,8/22/2024,Same Day,CUST-00338,Aadhya Sharma,Corporate,Central,Chhattisgarh,Raipur,Technology,Laptops,8,4242.75,0.15,28850.7,6498.4
ORD-100219,2/14/2023,2/19/2023,First Class,CUST-00099,Vihaan Sharma,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Binders,5,236.83,0,1184.15,357.5
ORD-100220,9/11/2023,9/16/2023,Standard Class,CUST-01436,Arjun Malhotra,Corporate,East,Jharkhand,Ranchi,Furniture,Chairs,2,17891.06,0.1,32203.91,1168.03
ORD-100221,8/30/2023,9/2/2023,First Class,CUST-00605,Sai Verma,Corporate,North,Delhi,Dwarka,Furniture,Tables,4,2853.07,0.15,9700.44,2108.18
ORD-100222,9/11/2025,9/14/2025,Second Class,CUST-00154,Vihaan Kumar,Home Office,South,Karnataka,Bengaluru,Office Supplies,Binders,3,1135.33,0,3405.99,613.33
ORD-100223,6/24/2024,6/28/2024,First Class,CUST-00195,Vivaan Sharma,Corporate,North,Delhi,New Delhi,Technology,Accessories,6,36669.58,0.2,176013.98,50482.95
ORD-100224,1/2/2025,1/6/2025,Standard Class,CUST-00790,Aarohi Malhotra,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Pens,7,2958.28,0.3,14495.57,4108.22
ORD-100225,5/1/2023,5/8/2023,Second Class,CUST-01253,Aarav Iyer,Home Office,South,Karnataka,Mysuru,Technology,Printers,3,17243.55,0.2,41384.52,2933.14
ORD-100226,6/21/2025,6/22/2025,Second Class,CUST-01372,Ananya Pillai,Home Office,North,Haryana,Faridabad,Furniture,Storage,10,19606.96,0.05,186266.12,24527.68
ORD-100227,5/24/2024,5/28/2024,Standard Class,CUST-00962,Aarohi Nair,Home Office,East,Jharkhand,Ranchi,Technology,Monitors,11,19377.88,0,213156.68,58956.71
ORD-100228,7/23/2024,7/24/2024,Standard Class,CUST-01021,Myra Mehta,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Paper,13,351.37,0.3,3197.47,681.09
ORD-100229,7/30/2023,8/3/2023,Same Day,CUST-01152,Reyansh Bose,Home Office,West,Maharashtra,Nagpur,Office Supplies,Binders,11,53.83,0.1,532.92,110.07
ORD-100230,4/1/2024,4/8/2024,Standard Class,CUST-01298,Ishaan Menon,Home Office,West,Rajasthan,Jodhpur,Technology,Accessories,2,3005.5,0.05,5710.45,-188.01
ORD-100231,12/3/2023,12/7/2023,Standard Class,CUST-01689,Reyansh Mehta,Consumer,South,Andhra Pradesh,Visakhapatnam,Furniture,Tables,14,3644.14,0.2,40814.37,6115.71
ORD-100232,9/10/2023,9/17/2023,Second Class,CUST-00990,Anika Nair,Home Office,West,Goa,Panaji,Technology,Phones,9,33699,0.2,242632.8,47517.74
ORD-100233,8/1/2023,8/5/2023,First Class,CUST-01988,Ishaan Bose,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Envelopes,5,2887.27,0.2,11549.08,2092.87
ORD-100234,11/15/2025,11/18/2025,Standard Class,CUST-01332,Sai Pillai,Home Office,Central,Chhattisgarh,Raipur,Furniture,Storage,6,7714.23,0,46285.38,8966.4
ORD-100235,12/22/2024,12/27/2024,Standard Class,CUST-01373,Vivaan Patel,Consumer,West,Goa,Panaji,Technology,Printers,1,10450.01,0.2,8360.01,2431.14
ORD-100236,5/28/2024,5/30/2024,First Class,CUST-01150,Aadhya Singh,Corporate,North,Haryana,Gurugram,Technology,Phones,2,1040.87,0.05,1977.65,578.4
ORD-100237,4/7/2023,4/11/2023,Second Class,CUST-01867,Diya Kapoor,Consumer,West,Goa,Panaji,Technology,Phones,4,2420.62,0.3,6777.74,1848.87
ORD-100238,31/13/2024,2/4/2024,Standard Class,CUST-01140,Krishna Iyer,Home Office,West,Gujarat,Ahmedabad,Furniture,Tables,7,13570.37,0,94992.59,20764.71
ORD-100239,8/13/2025,8/19/2025,First Class,CUST-01173,Kiara Joshi,Consumer,South,Karnataka,Bengaluru,Technology,Monitors,11,3783.95,0.1,37461.1,7060.05
ORD-100240,1/12/2024,1/17/2024,Standard Class,CUST-00679,Diya Rao,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Envelopes,4,2908.52,0.05,11052.38,2445.19
ORD-100241,1/19/2023,1/20/2023,Standard Class,CUST-01631,Vihaan Chopra,Home Office,East,Jharkhand,Ranchi,Technology,Monitors,1,28508.24,0.15,24232,5426.45
ORD-100242,11/24/2025,12/1/2025,Standard Class,CUST-00343,Kiara Menon,Home Office,East,Assam,Guwahati,Office Supplies,Pens,9,1374.53,0,,3085.77
ORD-100243,3/12/2024,3/19/2024,First Class,CUST-00078,Aditya Gupta,Home Office,West,Maharashtra,Mumbai,Office Supplies,Labels,2,1761.26,0,3522.52,-717.63
ORD-100244,4/11/2024,4/14/2024,Standard Class,CUST-01314,Riya Gupta,Corporate,West,Goa,Panaji,Office Supplies,Labels,11,155.43,0,1709.73,266.48
ORD-100245,5/29/2023,6/1/2023,Standard Class,CUST-01684,Aarav Das,Home Office,Central,Madhya Pradesh,Indore,Technology,Accessories,13,42793.31,0.3,389419.12,106142.39
ORD-100246,8/27/2024,9/2/2024,First Class,CUST-00808,Kiara Menon,Home Office,South,Kerala,Thiruvananthapuram,Technology,Phones,3,20776.73,0,62330.19,-6947.48
ORD-100247,12/5/2024,12/7/2024,Standard Class,CUST-01910,Kiara Bose,Corporate,West,Gujarat,Ahmedabad,Furniture,Storage,3,7512.62,0,22537.86,1298.73
ORD-100248,5/28/2024,5/29/2024,Second Class,CUST-00143,Reyansh Mehta,Consumer,South,Telangana,Hyderabad,Technology,Accessories,4,21134.58,0,84538.32,11694.87
ORD-100249,11/9/2023,11/14/2023,Standard Class,CUST-01313,Saanvi Kumar,Consumer,Central,Chhattisgarh,Raipur,Technology,Laptops,13,26472.7,0.05,326937.85,22700.49
ORD-100250,9/9/2025,9/13/2025,Second Class,CUST-00287,Kiara Patel,Consumer,West,Rajasthan,Jodhpur,Office Supplies,Binders,2,2923.7,0.1,5262.66,1822.34
ORD-100251,6/4/2023,6/5/2023,Second Class,CUST-00305,Diya Chopra,Consumer,Central,Madhya Pradesh,Indore,Technology,Laptops,9,31568.2,0.3,198879.66,36598.65
ORD-100252,8/18/2024,8/20/2024,Standard Class,CUST-00288,Myra Nair,Home Office,West,Maharashtra,Pune,Office Supplies,Binders,13,942.39,0,12251.07,3671.95
ORD-100253,10/27/2023,11/2/2023,Standard Class,CUST-01860,Diya Chopra,Consumer,West,Rajasthan,Jaipur,Furniture,Sofas,6,17370.49,0.05,99011.79,-1685.27
ORD-100254,10/25/2024,10/26/2024,Standard Class,CUST-01840,Aditya Pillai,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Envelopes,7,2734.56,0.15,16270.63,4915.11
ORD-100255,4/11/2025,4/14/2025,First Class,CUST-01054,Krishna Patel,Home Office,East,Jharkhand,Ranchi,Technology,Phones,8,42766.1,0,342128.8,79178.83
ORD-100256,8/31/2023,9/6/2023,Standard Class,CUST-00842,Aarav Singh,Home Office,South,Andhra Pradesh,Visakhapatnam,Technology,Printers,4,27796.98,0,111187.92,17185.29
ORD-100257,11/15/2025,11/16/2025,Same Day,CUST-01491,Ishaan Gupta,Home Office,Central,Madhya Pradesh,Bhopal,Furniture,Tables,10,23372.03,0,233720.3,45157.75
ORD-100258,9/13/2025,9/15/2025,Second Class,CUST-00702,Myra Shah,Home Office,South,Andhra Pradesh,Visakhapatnam,Technology,Laptops,5,2512.23,0,12561.15,710.86
ORD-100259,8/11/2023,8/12/2023,Standard Class,CUST-01089,Anika Reddy,Consumer,South,Telangana,Hyderabad,Technology,Monitors,10,17252.62,0,172526.2,43586.73
ORD-100260,1/3/2023,1/10/2023,Standard Class,CUST-00781,Diya Kapoor,Corporate,West,Goa,Panaji,Technology,Monitors,13,44433.79,0.3,404347.49,35422.55
ORD-100261,7/20/2023,7/24/2023,Second Class,CUST-00012,Aarav Kapoor,Corporate,South,Kerala,Thiruvananthapuram,Technology,Phones,9,26938.82,0.2,193959.5,28167.33
ORD-100262,2/25/2024,3/2/2024,Second Class,CUST-01254,Krishna Chopra,Home Office,East,Jharkhand,Ranchi,Furniture,Sofas,5,24271.93,0.2,97087.72,18293.64
ORD-100263,9/15/2025,9/17/2025,Standard Class,CUST-01752,Vihaan Singh,Home Office,East,Assam,Guwahati,Furniture,Bookcases,12,21087.55,0.2,202440.48,23025.3
ORD-100264,3/15/2024,3/20/2024,First Class,CUST-00539,Ayaan Joshi,Consumer,West,Rajasthan,Jaipur,Furniture,Chairs,8,10838.63,0.2,69367.23,5180.44
ORD-100265,3/31/2025,4/5/2025,Standard Class,CUST-01907,Anika Rao,Home Office,Central,Chhattisgarh,Raipur,Technology,Laptops,1,3008.71,0.05,2858.27,760.82
ORD-100266,4/19/2024,4/24/2024,Standard Class,CUST-00810,Aadhya Kapoor,Consumer,South,Karnataka,Mysuru,Furniture,Chairs,5,20472.2,0.2,81888.8,18010.91
ORD-100267,7/4/2023,7/9/2023,Second Class,CUST-01178,Aarav Kumar,Consumer,East,Assam,Guwahati,Office Supplies,Pens,4,2989.98,0.3,8371.94,1925.27
ORD-100268,10/27/2025,10/30/2025,Second Class,CUST-01552,Ananya Bose,Corporate,East,West Bengal,Howrah,Technology,Monitors,7,34719.94,0.3,170127.71,48689.09
ORD-100269,9/14/2025,9/15/2025,Second Class,CUST-00724,Anika Menon,Home Office,East,West Bengal,Howrah,Office Supplies,Paper,13,2551.95,0.15,,4139.17
ORD-100270,7/10/2023,7/14/2023,First Class,CUST-01400,Reyansh Das,Consumer,East,West Bengal,Kolkata,Office Supplies,Pens,5,1362.62,0,6813.1,782.64
ORD-100271,6/27/2024,6/29/2024,First Class,CUST-01359,Aarohi Shah,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,2,42955.27,0,,17314.72
ORD-100272,9/14/2025,9/17/2025,Standard Class,CUST-01537,Prisha Iyer,Corporate,Central,Chhattisgarh,Raipur,Technology,Monitors,13,10674.6,0.1,124892.82,27217.29
ORD-100273,3/8/2023,3/13/2023,Standard Class,CUST-01190,Vihaan Mehta,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,6,1862.02,0,11172.12,-644.47
ORD-100274,6/22/2024,6/24/2024,Standard Class,CUST-00821,Krishna Bose,Corporate,East,Jharkhand,Ranchi,Office Supplies,Labels,12,358.4,0.15,3655.68,955.32
ORD-100275,4/13/2024,4/20/2024,Standard Class,CUST-00020,Sai Malhotra,Consumer,North,Haryana,Gurugram,Office Supplies,Labels,12,1570.52,0,18846.24,5437.63
ORD-100276,11/24/2025,11/29/2025,Standard Class,CUST-01667,Krishna Das,Consumer,East,Jharkhand,Ranchi,Furniture,Storage,12,13387.96,0,160655.52,30594.64
ORD-100277,6/16/2024,6/19/2024,Standard Class,CUST-01331,Kiara Nair,Consumer,East,Assam,Guwahati,Office Supplies,Labels,11,1664.68,0.05,17395.91,4026.34
ORD-100278,11/11/2025,11/15/2025,Same Day,CUST-01902,Ananya Malhotra,Home Office,West,Maharashtra,Pune,Office Supplies,Labels,14,2632.43,0,36854.02,6963.21
ORD-100279,5/27/2023,5/28/2023,Standard Class,CUST-00912,Diya Kapoor,Home Office,South,Kerala,Kochi,Office Supplies,Pens,11,419.37,0.2,3690.46,323.92
ORD-100280,2/17/2023,2/19/2023,Standard Class,CUST-01567,Aditya Reddy,Consumer,South,Kerala,Kochi,Furniture,Sofas,8,19074.32,0,152594.56,-9633.14
ORD-100281,3/9/2025,3/12/2025,Standard Class,CUST-01875,Ananya Das,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,3,2118.16,0,6354.48,-361.82
ORD-100282,6/30/2025,7/2/2025,Standard Class,CUST-00987,Kiara Singh,Corporate,Central,Madhya Pradesh,Indore,Office Supplies,Envelopes,11,426.39,0.1,4221.26,354.28
ORD-100283,6/16/2024,6/18/2024,Standard Class,CUST-01008,Aarohi Rao,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper,9,1064.75,0,,2292.94
ORD-100284,4/18/2024,4/25/2024,Standard Class,CUST-00452,Krishna Gupta,Corporate,North,Uttarakhand,Dehradun,Furniture,Storage,3,10292.31,0.2,24701.54,2655.29
ORD-100285,7/10/2024,7/13/2024,Standard Class,CUST-00558,Riya Das,Consumer,Central,Chhattisgarh,Raipur,Furniture,Chairs,2,22680.64,0.3,31752.9,2846.68
ORD-100286,12/31/2025,1/1/2026,Standard Class,CUST-00861,Ishaan Das,Home Office,South,Karnataka,Mysuru,Furniture,Sofas,2,13238.55,0,26477.1,-1545.64
ORD-100287,11/7/2024,11/8/2024,Standard Class,CUST-01697,Aarav Reddy,Home Office,South,Karnataka,Mysuru,Technology,Phones,4,18146.15,0.1,65326.14,13425.94
ORD-100288,6/26/2025,6/28/2025,Second Class,CUST-01969,Ishaan Mehta,Home Office,North,Punjab,Amritsar,Technology,Phones,4,38875.19,0.3,108850.53,31281.48
ORD-100289,12/2/2025,12/3/2025,Standard Class,CUST-00665,Aarav Nair,Home Office,East,Jharkhand,Ranchi,Furniture,Chairs,2,4359.18,0.05,8282.44,1700.53
ORD-100290,5/12/2024,5/13/2024,First Class,CUST-01405,Riya Mehta,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Paper,4,1486.51,0,5946.04,890.28
ORD-100291,5/3/2023,5/6/2023,Same Day,CUST-00899,Reyansh Sharma,Corporate,South,Telangana,Hyderabad,Furniture,Tables,13,11911.09,0.15,131617.54,28430.25
ORD-100292,3/22/2023,3/26/2023,Standard Class,CUST-01703,Riya Menon,Home Office,West,Rajasthan,Jodhpur,Furniture,Tables,12,12721.36,0.3,106859.42,9163.23
